uid,rosterNo,displayName,column,value,sourceUrl,confidence,notes,applied
MG-001,1,Honda Today (JW1),dragCd,0.36,https://en.wikipedia.org/wiki/List_of_automobile_drag_coefficients,LOW,"No topSpeedKmh on this row to back-solve from (this is one of the four cars the brief flags as having none). Estimated from body shape: contemporaneous Honda hatchbacks of similar vintage run 0.29-0.33 (CRX, Civic, Accord per the linked list), and the Today's flush-glass, rounded 80s Honda styling sits toward the cleaner end of the kei class rather than the boxier norm; picked mid-range within the brief's stated 0.30-0.50 fallback band rather than at either extreme.",yes
MG-001,1,Honda Today (JW1),tyreCompound,eco,,LOW,"No factory tyre size sourced for the JW1. Classified eco per the brief's own steer that kei shopping cars are eco or touring: the JW1 is the base 31 PS commuter grade (styleBase 25, the lowest in the early kei lineup) with no sporting trim to justify touring or above.",yes
MG-001,1,Honda Today (JW1),weightDistributionFront,63,,LOW,"No published figure found. Estimated from the transverse-FF layout (55-63% per the brief's own guidance) and consistency with other short-overhang FF hatch/van rows already in this roster: Golf GTI 63% (sourced below), Starlet Glanza V 65%, S-Cargo 62%.",yes
MG-004,4,Honda Acty (HA4 Truck),dragCd,0.63,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model (vTopOf / frontalAreaM2), not looked up. Using economy.json pace constants (psWatts 735.5, drivelineEfficiency 0.88, airDensity 1.2, rollingResistance 0.012, frontalAreaCoeff 0.82, gravity 9.81) and this row's own stockPowerPs 38, curbWeightKg 770, widthMm 1395, heightMm 1700, topSpeedKmh 111.4: crankPowerW = 38*735.5*0.88 = 24,595 W; at v = 30.94 m/s, thrust = P/v = 794.8 N, less rolling drag 90.7 N = 704.2 N net aero force; frontalAreaM2 = 0.82*1.395*1.700 = 1.945; solving 0.5*1.2*v^2*Cd = 704.2 gives Cd = 0.63. A high figure but plausible for a blunt cab-over kei truck: the measured Toyota Land Cruiser 40-series sits at 0.66 for a comparably slab-fronted shape (motor1.com, citing a published drag study).",yes
MG-004,4,Honda Acty (HA4 Truck),tyreCompound,eco,,LOW,"No tyre size sourced. Classified eco per the brief's kei-van/truck steer: a cab-over utility flatbed with the lowest styleBase (4) in the whole roster and no performance positioning at all.",yes
MG-006,6,Toyota Corolla 1.5 SE Saloon (AE91),priceYen,200000,https://autoc-one.jp/catalog/toyota/corolla/fmc595-mc1853/52243/,MED,"RECOMMENDATION only, not a maintainer-approved value (priceYen is a directive-22 economy lever). New-car list price for the 1987 AE91 1.5 TX AT was 1,023,000 yen (autoc-one.jp archived catalogue); no SE-specific figure found but SE sat in the same 1.5-litre base-saloon band. No direct period used-price observation for the AE91 SE was found in the period-scan corpus or by web search. The closest comparable is the Aug 1998 Goo Kyushu 'ordinary family cars' page (manifest-KEI.md): a Nissan Presea 1500 Ct I, H3 (1991, 7 years old in 1998), same 1.5-litre base-saloon class, at 180,000 yen. The existing 200,000 STAND-IN sits right beside that comparable and between this roster's own Acty (160,000) and Wagon R (230,000) neighbours. Recommend KEEPING 200,000 yen.",yes
MG-006,6,Toyota Corolla 1.5 SE Saloon (AE91),dragCd,0.36,https://en.wikipedia.org/wiki/Toyota_Corolla_(E80),LOW,"No topSpeedKmh to back-solve from (one of the brief's four no-top-speed cars). The closest documented Toyota reference is the previous-generation E80 Corolla liftback at Cd 0.34 (Wikipedia); the AE91 SE is a 3-box saloon rather than a liftback, which typically costs a little more drag at the boot, so estimated a touch higher at 0.36.",yes
MG-006,6,Toyota Corolla 1.5 SE Saloon (AE91),tyreCompound,touring,,MED,"No tyre-brand source found, but the roster's own stockTyre for this row (155SR13, a narrow bias-belted economy radial) is unambiguously touring-class rather than performance, matching the brief's own steer that ordinary saloons are touring.",yes
MG-006,6,Toyota Corolla 1.5 SE Saloon (AE91),weightDistributionFront,60,,LOW,"No published figure found. Estimated from the transverse-FF saloon layout: similar to the JW1/Mira FF-hatch estimates but a couple of points less nose-heavy for the added boot mass over the rear axle of a 3-box saloon body.",yes
MG-011,11,Daihatsu Mira TR-XX (L70),stockPowerPs,50,https://u-catch.daihatsu.co.jp/catalog/MIRA/GRADE__5002934/,HIGH,"Official Daihatsu archive catalogue, TR-XX grade released April 1989, inside this row's own 1985-1990 L70 window. 50 PS at 6500 rpm, matched independently by automobile-catalog.com's 1988 and 1990 TR-XX listings. A 64 PS figure exists elsewhere but belongs to the fuel-injected TR-XX EFi grade introduced October 1987, a different trim the roster does not distinguish (no engineCode on this row).",yes
MG-011,11,Daihatsu Mira TR-XX (L70),curbWeightKg,590,https://u-catch.daihatsu.co.jp/catalog/MIRA/GRADE__5002934/,HIGH,"Same official Daihatsu archive page as stockPowerPs, same April 1989 TR-XX grade.",yes
MG-011,11,Daihatsu Mira TR-XX (L70),heightMm,1400,https://u-catch.daihatsu.co.jp/catalog/MIRA/GRADE__5002934/,HIGH,"Same source: 3195 x 1395 x 1400mm (L x W x H) for the April 1989 TR-XX grade. Width matches the roster's existing 1395.",yes
MG-011,11,Daihatsu Mira TR-XX (L70),dragCd,0.38,,LOW,"No topSpeedKmh to back-solve from. Estimated from body shape against the roster's other boxy-kei estimate (Honda Today, 0.36) and similarly-sized Daihatsu/Suzuki kei hatches of the same generation, nudged slightly higher for the L70's more upright, slab-sided proportions relative to the Today.",yes
MG-011,11,Daihatsu Mira TR-XX (L70),tyreCompound,touring,https://u-catch.daihatsu.co.jp/catalog/MIRA/GRADE__5002934/,MED,"Factory fitment 145/70R12, a modest touring-class radial despite the turbo engine, matching this roster's own precedent for the era's turbo kei cars (Cappuccino, 165/65R14, is also touring).",yes
MG-011,11,Daihatsu Mira TR-XX (L70),weightDistributionFront,62,,LOW,"No published figure found. Estimated from the FF transverse kei-hatch layout, consistent with the Today (63%, also estimated) and this roster's other short-overhang FF rows.",yes
MG-013,13,Nissan S-Cargo,widthMm,1595,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/s_cargo_129.html,HIGH,"Official Nissan Heritage Collection page.",yes
MG-013,13,Nissan S-Cargo,heightMm,1860,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/s_cargo_129.html,HIGH,"Same official Nissan page. A third-party aggregator (carfolio/car.info) gives 1839mm, about 1% lower; used the manufacturer figure.",yes
MG-013,13,Nissan S-Cargo,dragCd,0.51,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model using this row's existing stockPowerPs 73, curbWeightKg 950, topSpeedKmh 138.9, and the widthMm/heightMm sourced above (1595/1860). crankPowerW = 73*735.5*0.88 = 47,249 W; at v = 38.58 m/s, thrust = 1224.6 N, less rolling drag 111.8 N = 1112.8 N net aero force; frontalAreaM2 = 0.82*1.595*1.860 = 2.433; solving 0.5*1.2*v^2*Cd = 1112.8 gives Cd = 0.51. Plausible for the S-Cargo's tall, bulbous, upright van shape.",yes
MG-013,13,Nissan S-Cargo,tyreCompound,eco,,LOW,"No tyre size sourced. Classified eco: a 73 PS automatic-only delivery van with no sporting positioning, matching the brief's van steer.",yes
MG-016,16,Suzuki Jimny (JA11),priceYen,390000,https://minkara.carview.co.jp/userid/3658097/blog/48307227/,LOW,"RECOMMENDATION only, not a maintainer-approved value (priceYen is a directive-22 economy lever). No period observation of the JA11 (660cc turbo, 1990-1995) itself was found. The one direct period data point in the researched corpus is its 550cc predecessor (SJ30-generation Jimny, pre-1990): a used example priced at 180,000 yen in an ordinary Okinawa lot, dated 20 October 1999 (CROSS ROAD Vol.69, BUNBUN WORLD dealer, manifest-KYU.md, file KYU_11). The JA11 is a newer, larger-engined, turbocharged, more capable model than that car, and Jimnys are well documented (Suzuki's own history pages, general market consensus) to hold value unusually well against ordinary depreciation due to persistent off-road cult demand. A used JA11 at roughly double the 550cc predecessor's price is plausible on that basis. Recommend KEEPING 390,000 yen; this is a comparable-based inference, not a direct observation.",no
MG-016,16,Suzuki Jimny (JA11),heightMm,1670,https://www.suzuki.co.jp/car/entertainment/4wd_history/detail/ja11.html,HIGH,"Official Suzuki 4x4 History archive page for the JA11 (1990): 3295 x 1395 x 1670mm. Width matches the roster's existing 1395; the page also states vehicle weight 820kg against this row's existing 860, and 55 PS at 5500rpm matching stockPowerPs/quotedPowerPs exactly.",yes
MG-016,16,Suzuki Jimny (JA11),dragCd,0.45,https://en.wikipedia.org/wiki/List_of_automobile_drag_coefficients,LOW,"NOT back-solved from the 120 km/h topSpeedKmh: this row's own existing note already flags that figure as a geared or governed limit rather than an aerodynamic maximum, and inverting it would corrupt the drag term used elsewhere in the physics (braking, cornering, acceleration), not just top speed. Estimated instead from body shape against measured boxy 4x4 comparanda: Land Rover Defender (2008) 0.59 and Jeep Wrangler JL (2018) 0.454 (both via the linked Wikipedia list), and the Toyota Land Cruiser 40-series at 0.66 (motor1.com) as the extreme slab-sided end. The JA11 is shorter and somewhat more rounded than any of those, so placed toward the lower-middle of that band.",yes
MG-016,16,Suzuki Jimny (JA11),tyreCompound,touring,,LOW,"No tyre size sourced for the JA11 specifically. Classified touring: a utilitarian off-road kei rather than a shopping car, but nothing about its factory fitment suggests a performance or sport compound either.",yes
MG-016,16,Suzuki Jimny (JA11),weightDistributionFront,56,,LOW,"No published figure found (one BigJimny forum post guesses 'around 52%' for a modern Jimny, unverified). Estimated from the layout: front engine mounted well forward of a short 2030mm wheelbase, part-time 4WD through a transfer case, live axles front and rear. Placed a little above the brief's front-engine-RWD reference band (52-56%) given how far forward the engine sits relative to the wheelbase.",yes
MG-028,28,Suzuki Cappuccino (EA11R),dragCd,0.35,,LOW,"NOT back-solved, despite this row already carrying a topSpeedKmh (150). Back-solving via the shipped model (stockPowerPs 64, curbWeightKg 679, width 1395, height 1185mm) gives Cd = 0.65 -- worse than the measured Toyota Land Cruiser 40-series (0.66) -- which is not credible for a low targa-roof two-seat roadster. 150 km/h also exceeds the 140 km/h kei jishu-kisei self-regulation ceiling that bound all kei cars including turbocharged ones from 1990 onward (the Cappuccino launched 1991), so the stored top speed reads as a governor/limiter figure rather than a genuine aerodynamic terminal velocity, the same pattern already flagged on this roster's Jimny and AZ-1 rows. Flagging this as a data-quality question for the maintainer rather than silently working around it. Estimated instead from body shape: a small targa-roof roadster, comparable in spirit to the NA Miata (Cd approx. 0.38, widely published) but smaller and lower.",no
MG-031,31,Toyota Starlet Glanza V (EP91),dragCd,0.30,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model using this row's own stockPowerPs 135, curbWeightKg 950, widthMm 1625, heightMm 1400, topSpeedKmh 222.9. crankPowerW = 135*735.5*0.88 = 87,377 W; at v = 61.92 m/s, thrust = 1411.3 N, less rolling drag 111.8 N = 1299.5 N; frontalAreaM2 = 0.82*1.625*1.400 = 1.8655; solved Cd = 0.30. A clean, plausible figure for a genuinely slippery-shaped hot hatch, and it validates the method: an independent check run the same way on the Golf GTI 16V (which already carries a sourced 0.34) returns 0.335, a close match.",yes
MG-032,32,Datsun 510 Bluebird 1600 SSS,dragCd,0.46,https://en.wikipedia.org/wiki/List_of_automobile_drag_coefficients,LOW,"No topSpeedKmh to back-solve from (one of the brief's four no-top-speed cars). No Cd was found published anywhere for the 510 despite searching. Estimated from body shape against contemporaneous compact sports saloons of the same 1960s vintage, commonly cited around 0.41-0.45 (BMW 2002, Alfa Giulia); placed slightly higher given the 510's more slab-sided, chrome-bumpered US-market-influenced styling versus those two.",yes
MG-032,32,Datsun 510 Bluebird 1600 SSS,tyreCompound,performance,,MED,"No factory tyre compound data survives for a 1968 car in these terms. Classified performance rather than touring per the brief's own steer, matching the SSS ('Sports Sedan') trim's giant-killer rally and touring-car racing reputation, the same rung as this roster's other warm-hatch-class performance tyres.",yes
MG-032,32,Datsun 510 Bluebird 1600 SSS,weightDistributionFront,54,,LOW,"No published figure found. Estimated from the front-engine RWD layout per the brief's own reference band (52-56% typical for this configuration).",yes
MG-033,33,Toyota Land Cruiser 70 (LJ71),priceYen,1000000,https://www.tc-v.com/specifications/toyota/landcruiser_70/,LOW,"RECOMMENDATION only, not a maintainer-approved value (priceYen is a directive-22 economy lever). No direct period used-price observation for the LJ71 was found in the period-scan corpus or by web search. New-car list price for the 1987-1990 LJ71 LX5 grade was 1,995,000 to 2,165,000 yen, repeated consistently across several Japanese specification aggregators in search results (not independently fetched from a single page, so flagged as a cross-search figure rather than a directly verified one). The closest period comparable is the Aug 1998 Goo Kyushu 'ordinary family cars' page (manifest-KEI.md): a Mitsubishi Pajero 2500D long Exceed turbo 4WD, H3 (1991, 7 years old), at 1,280,000 yen -- a similarly-classed diesel-turbo 4x4 utility vehicle. Applying a comparable retention ratio to the Land Cruiser's higher new price would suggest something above 1,000,000 yen for a car of similar age, before even accounting for the Land Cruiser's well-documented (both in-period and since) above-average value retention versus ordinary 4x4s, driven by export demand and its durability reputation -- which this roster's own reliabilityBase banding explicitly singles the Land Cruiser out for. This makes the current 700,000 yen STAND-IN look potentially low against the available indirect evidence, though no period-specific figure was found to confirm a precise replacement. Flagging for maintainer attention rather than asserting confidence in a specific number; if one is wanted, 900,000 to 1,200,000 yen sits more comfortably against the comparables than 700,000.",no
MG-033,33,Toyota Land Cruiser 70 (LJ71),dragCd,0.55,https://www.motor1.com/news/747613/land-cruiser-vs-bread-aerodynamics/,LOW,"NOT back-solved: this row's own existing note already flags the 135 km/h topSpeedKmh as a geared/governed limit for a 91 PS diesel, not an aerodynamic maximum. Estimated instead from body shape against measured boxy 4x4 comparanda: the Toyota Land Cruiser 40-series at a measured 0.66 (motor1.com, citing a published drag study) and the Land Rover Defender (2008) at 0.59 (Wikipedia list of automobile drag coefficients). The 70-series shares the 40-series' slab-sided, flat-windscreen proportions but with a somewhat softer nose, so placed between the two.",yes
MG-033,33,Toyota Land Cruiser 70 (LJ71),weightDistributionFront,56,,LOW,"No published figure found. Estimated from the front-mounted diesel engine over a ladder frame with live axles front and rear; placed a little above the brief's front-engine-RWD reference band given the heavy engine sitting well forward, partly offset by the rear-mounted spare wheel and fuel tank.",yes
MG-034,34,Autozam AZ-1 (PG6SA),dragCd,0.33,https://spec.greeco-channel.com/en/autozam_az-1_m/,LOW,"NOT back-solved: this row's own existing note already forbids inverting the 140 km/h topSpeedKmh, which is the kei governor rather than an aerodynamic maximum. One online spec aggregator (greeco-channel) assumes Cd 0.28 for calculation purposes, but states this as an assumption rather than a wind-tunnel or manufacturer figure, so treated as a weak data point rather than a source. Estimated instead from body shape against closed-coupe comparanda: Honda CRX (1988) at 0.29-0.30 and this roster's own hand-measured NSX-R at 0.32 (Wikipedia list of automobile drag coefficients; roster row MG-088). The AZ-1 is a similarly low, closed, gull-wing sports coupe, so placed just above those two rather than at the lower 0.28 claim.",no
MG-038,38,VW Golf GTI 16V (Mk2),weightDistributionFront,63,https://autodrivershub.com/volkswagen/golf/mk2/gti-16v?v=little-known-facts,MED,"Single web aggregator source rather than a manufacturer figure, but it is the specific, widely-repeated number for this exact model.",yes
MG-066,66,Lancia Delta HF Integrale Evo,dragCd,0.48,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model using this row's own stockPowerPs 213, curbWeightKg 1300, widthMm 1767, heightMm 1365, topSpeedKmh 219.4. crankPowerW = 213*735.5*0.88 = 137,862 W; at v = 60.94 m/s, thrust = 2262.1 N, less rolling drag 153.0 N = 2109.1 N; frontalAreaM2 = 0.82*1.767*1.365 = 1.978; solved Cd = 0.48. Higher than the roughly 0.34-0.40 sometimes quoted for lesser Delta variants, but the Evo's flared wide-body arches and functional rear wing make a genuinely higher figure plausible; the model applies one fixed drivetrain-efficiency constant regardless of drive layout, so this is the value needed for the sim's own AWD physics to reproduce the stated top speed, which is the goal, rather than a claim about the real car's wind-tunnel number.",yes
MG-076,76,"Honda S2000 (AP1, '03)",dragCd,0.35,packages/sim/src/performance.ts,HIGH,"Back-solved from the shipped model using this row's own stockPowerPs 250, curbWeightKg 1250, widthMm 1750, heightMm 1285, topSpeedKmh 264.1. crankPowerW = 250*735.5*0.88 = 161,810 W; at v = 73.36 m/s, thrust = 2205.7 N, less rolling drag 147.2 N = 2058.5 N; frontalAreaM2 = 0.82*1.750*1.285 = 1.844; solved Cd = 0.346, rounded 0.35. Matches published real-world AP1 S2000 figures (commonly cited 0.32-0.33 roof-up) closely, which is a good validation of the back-solve method on this row.",yes
MG-081,81,Subaru Impreza 22B-STi,dragCd,0.36,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model using this row's own stockPowerPs 280, curbWeightKg 1270, widthMm 1770, heightMm 1390, topSpeedKmh 262.3. crankPowerW = 280*735.5*0.88 = 181,227 W; at v = 72.86 m/s, thrust = 2487.3 N, less rolling drag 149.5 N = 2337.8 N; frontalAreaM2 = 0.82*1.770*1.390 = 2.017; solved Cd = 0.36. Plausible for a widened rally-flared GC8-based bodyshell; ordinary period WRX sedans are commonly cited in the same 0.35-0.38 range.",yes
MG-084,84,Skyline 2000GT-R Hakosuka (KPGC10),dragCd,0.50,packages/sim/src/performance.ts,MED,"Back-solved from the shipped model using this row's own stockPowerPs 160, curbWeightKg 1100, widthMm 1665, heightMm 1370, topSpeedKmh 200. crankPowerW = 160*735.5*0.88 = 103,558 W; at v = 55.56 m/s, thrust = 1864.1 N, less rolling drag 129.5 N = 1734.6 N; frontalAreaM2 = 0.82*1.665*1.370 = 1.870; solved Cd = 0.50. Higher than a casual guess at this shape's aerodynamics, but reaching 200 km/h on only 160 PS and 1100 kg is genuinely demanding, so this is the figure the model needs; if the S20's real period output ran above its conservative 160 PS JIS rating (a known trope for the era's gentlemen's-agreement figures), the true Cd would sit somewhat lower than 0.50. No independent measured figure exists to cross-check against.",yes
MG-088,88,Honda NSX-R (NA1),tyreCompound,sport,https://www.nsxprime.com/threads/na1-front-tyres.222172/,HIGH,"Factory-fitted Bridgestone Potenza RE010 on 205/50ZR15 front and 225/50ZR16 rear, a genuine sports-compound fitment as the brief's own guidance calls out for this car by name.",yes
